,transfer_n,strategy,replicate,treated_phenotype_machine,fraction,contaminated,exclude,infected_by_strains,infected_by_wells,infection_to_well,infection_to_well_id,pheno_num,pheno_str,phenotype,plate,received_transfer_strain,rep,count,rwell,tip,transfer_from_well_id,transfer_to_well,transfer_to_well_id,treatment_with,turnover_id,turnover_strain,turnover_strain_real,well,input_wells,expected_pheno_str_machine,treated_pheno_str_machine,treated_pheno_num_machine
177,1,No treatment,2.0,WT,78.125,75,75,20,20,21,18,75,75,75,75,60,75,75,75,75,60,60,58,75,15,15,15,75,75,75,75,75
178,1,No treatment,3.0,A_r,6.25,6,6,3,3,2,0,6,6,6,6,6,6,6,6,6,6,6,4,6,0,0,0,6,6,6,6,6
179,1,No treatment,3.0,B_r,4.166666666666666,4,4,1,1,0,1,4,4,4,4,4,4,4,4,4,4,4,4,4,0,0,0,4,4,4,4,4
180,1,No treatment,3.0,UI,11.458333333333332,11,11,0,0,3,2,11,11,11,11,7,11,11,11,11,7,7,7,11,4,4,4,11,11,11,11,11
181,1,No treatment,3.0,WT,78.125,75,75,20,20,21,18,75,75,75,75,60,75,75,75,75,60,60,58,75,15,15,15,75,75,75,75,75
182,2,Combo,0.0,B_r,1.0416666666666665,1,1,1,1,0,0,1,1,1,1,0,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1
183,2,Combo,0.0,UI,95.83333333333334,92,92,14,14,20,25,92,92,92,92,71,92,92,92,92,71,71,72,92,21,21,21,92,92,92,92,92
184,2,Combo,0.0,WT,3.125,3,3,1,1,1,0,3,3,3,3,2,3,3,3,3,2,2,2,3,1,1,1,3,3,3,3,3
185,2,Combo,1.0,A_r,1.0416666666666665,1,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,1,1,1,1
186,2,Combo,1.0,B_r,1.0416666666666665,1,1,1,1,0,0,1,1,1,1,0,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1
187,2,Combo,1.0,UI,94.79166666666666,91,91,15,15,21,25,91,91,91,91,71,91,91,91,91,71,71,73,91,20,20,20,91,91,91,91,91
188,2,Combo,1.0,WT,3.125,3,3,0,0,0,0,3,3,3,3,1,3,3,3,3,1,1,1,3,2,2,2,3,3,3,3,3
189,2,Combo,2.0,A_r,2.083333333333333,2,2,0,0,0,1,2,2,2,2,1,2,2,2,2,1,1,2,2,1,1,1,2,2,2,2,2
190,2,Combo,2.0,B_r,1.0416666666666665,1,1,0,0,0,0,1,1,1,1,0,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1
191,2,Combo,2.0,UI,95.83333333333334,92,92,16,16,21,24,92,92,92,92,72,92,92,92,92,72,72,72,92,20,20,20,92,92,92,92,92
192,2,Combo,2.0,WT,1.0416666666666665,1,1,0,0,0,0,1,1,1,1,0,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1
193,2,Combo,3.0,UI,96.875,93,93,16,16,21,25,93,93,93,93,73,93,93,93,93,73,73,73,93,20,20,20,93,93,93,93,93
194,2,Combo,3.0,WT,3.125,3,3,0,0,0,0,3,3,3,3,0,3,3,3,3,0,0,2,3,3,3,3,3,3,3,3,3
195,2,Cycling,0.0,A_r,5.208333333333334,5,5,0,0,0,1,5,5,5,5,4,5,5,5,5,4,4,3,5,1,1,1,5,5,5,5,5
196,2,Cycling,0.0,UI,94.79166666666666,91,91,16,16,21,24,91,91,91,91,69,91,91,91,91,69,69,72,91,22,22,22,91,91,91,91,91
197,2,Cycling,1.0,A_r,5.208333333333334,5,5,0,0,0,1,5,5,5,5,4,5,5,5,5,4,4,3,5,1,1,1,5,5,5,5,5
198,2,Cycling,1.0,UI,94.79166666666666,91,91,16,16,21,24,91,91,91,91,69,91,91,91,91,69,69,72,91,22,22,22,91,91,91,91,91
199,2,Cycling,2.0,A_r,5.208333333333334,5,5,0,0,0,1,5,5,5,5,4,5,5,5,5,4,4,3,5,1,1,1,5,5,5,5,5
200,2,Cycling,2.0,UI,93.75,90,90,16,16,21,24,90,90,90,90,69,90,90,90,90,69,69,71,90,21,21,21,90,90,90,90,90
201,2,Cycling,2.0,WT,1.0416666666666665,1,1,0,0,0,0,1,1,1,1,0,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1
202,2,Cycling,3.0,A_r,5.208333333333334,5,5,0,0,0,1,5,5,5,5,4,5,5,5,5,4,4,3,5,1,1,1,5,5,5,5,5
203,2,Cycling,3.0,UI,93.75,90,90,16,16,21,24,90,90,90,90,69,90,90,90,90,69,69,71,90,21,21,21,90,90,90,90,90
204,2,Cycling,3.0,WT,1.0416666666666665,1,1,0,0,0,0,1,1,1,1,0,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1
205,2,Mixing,0.0,A_r,2.083333333333333,2,2,0,0,0,1,2,2,2,2,2,2,2,2,2,2,2,1,2,0,0,0,2,2,2,2,2
206,2,Mixing,0.0,B_r,4.166666666666666,4,4,2,2,1,1,4,4,4,4,2,4,4,4,4,2,2,2,4,2,2,2,4,4,4,4,4
207,2,Mixing,0.0,UI,91.66666666666666,88,88,14,14,19,23,88,88,88,88,68,88,88,88,88,68,68,71,88,20,20,20,88,88,88,88,88
208,2,Mixing,0.0,WT,2.083333333333333,2,2,0,0,1,0,2,2,2,2,1,2,2,2,2,1,1,1,2,1,1,1,2,2,2,2,2
209,2,Mixing,1.0,A_r,3.125,3,3,0,0,0,1,3,3,3,3,2,3,3,3,3,2,2,2,3,1,1,1,3,3,3,3,3
210,2,Mixing,1.0,B_r,3.125,3,3,2,2,1,1,3,3,3,3,2,3,3,3,3,2,2,2,3,1,1,1,3,3,3,3,3
211,2,Mixing,1.0,UI,90.625,87,87,13,13,19,23,87,87,87,87,66,87,87,87,87,66,66,70,87,21,21,21,87,87,87,87,87
212,2,Mixing,1.0,WT,3.125,3,3,1,1,1,0,3,3,3,3,3,3,3,3,3,3,3,1,3,0,0,0,3,3,3,3,3
213,2,Mixing,2.0,A_r,2.083333333333333,2,2,0,0,0,1,2,2,2,2,2,2,2,2,2,2,2,1,2,0,0,0,2,2,2,2,2
214,2,Mixing,2.0,B_r,3.125,3,3,2,2,1,1,3,3,3,3,2,3,3,3,3,2,2,2,3,1,1,1,3,3,3,3,3
215,2,Mixing,2.0,UI,89.58333333333334,86,86,13,13,19,22,86,86,86,86,66,86,86,86,86,66,66,68,86,20,20,20,86,86,86,86,86
216,2,Mixing,2.0,WT,5.208333333333334,5,5,1,1,1,1,5,5,5,5,3,5,5,5,5,3,3,4,5,2,2,2,5,5,5,5,5
217,2,Mixing,3.0,A_r,5.208333333333334,5,5,0,0,0,1,5,5,5,5,4,5,5,5,5,4,4,3,5,1,1,1,5,5,5,5,5
218,2,Mixing,3.0,B_r,4.166666666666666,4,4,2,2,1,1,4,4,4,4,2,4,4,4,4,2,2,2,4,2,2,2,4,4,4,4,4
219,2,Mixing,3.0,UI,87.5,84,84,14,14,20,23,84,84,84,84,67,84,84,84,84,67,67,68,84,17,17,17,84,84,84,84,84
220,2,Mixing,3.0,WT,3.125,3,3,0,0,0,0,3,3,3,3,0,3,3,3,3,0,0,2,3,3,3,3,3,3,3,3,3
221,2,Mono A,0.0,A_r,5.208333333333334,5,5,0,0,0,1,5,5,5,5,4,5,5,5,5,4,4,3,5,1,1,1,5,5,5,5,5
222,2,Mono A,0.0,B_r,2.083333333333333,2,2,1,1,0,0,2,2,2,2,0,2,2,2,2,0,0,1,2,2,2,2,2,2,2,2,2
223,2,Mono A,0.0,UI,91.66666666666666,88,88,14,14,21,24,88,88,88,88,68,88,88,88,88,68,68,70,88,20,20,20,88,88,88,88,88
224,2,Mono A,0.0,WT,1.0416666666666665,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1
225,2,Mono A,1.0,A_r,5.208333333333334,5,5,0,0,0,1,5,5,5,5,4,5,5,5,5,4,4,3,5,1,1,1,5,5,5,5,5
226,2,Mono A,1.0,UI,94.79166666666666,91,91,16,16,21,24,91,91,91,91,69,91,91,91,91,69,69,72,91,22,22,22,91,91,91,91,91
227,2,Mono A,2.0,A_r,5.208333333333334,5,5,0,0,0,1,5,5,5,5,4,5,5,5,5,4,4,3,5,1,1,1,5,5,5,5,5
228,2,Mono A,2.0,UI,93.75,90,90,16,16,21,23,90,90,90,90,68,90,90,90,90,68,68,71,90,22,22,22,90,90,90,90,90
229,2,Mono A,2.0,WT,1.0416666666666665,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1
230,2,Mono A,3.0,A_r,5.208333333333334,5,5,0,0,0,1,5,5,5,5,4,5,5,5,5,4,4,3,5,1,1,1,5,5,5,5,5
231,2,Mono A,3.0,UI,93.75,90,90,16,16,21,24,90,90,90,90,69,90,90,90,90,69,69,72,90,21,21,21,90,90,90,90,90
232,2,Mono A,3.0,WT,1.0416666666666665,1,1,0,0,0,0,1,1,1,1,0,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1
233,2,Mono B,0.0,A_r,1.0416666666666665,1,1,0,0,0,0,1,1,1,1,0,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1
234,2,Mono B,0.0,B_r,7.291666666666667,7,7,3,3,1,1,7,7,7,7,5,7,7,7,7,5,5,3,7,2,2,2,7,7,7,7,7
235,2,Mono B,0.0,UI,82.29166666666666,79,79,11,11,20,21,79,79,79,79,63,79,79,79,79,63,63,64,79,16,16,16,79,79,79,79,79
236,2,Mono B,0.0,WT,9.375,9,9,2,2,0,3,9,9,9,9,5,9,9,9,9,5,5,7,9,4,4,4,9,9,9,9,9
237,2,Mono B,1.0,B_r,6.25,6,6,3,3,1,1,6,6,6,6,4,6,6,6,6,4,4,3,6,2,2,2,6,6,6,6,6
238,2,Mono B,1.0,UI,89.58333333333334,86,86,13,13,19,23,86,86,86,86,69,86,86,86,86,69,69,70,86,17,17,17,86,86,86,86,86
239,2,Mono B,1.0,WT,4.166666666666666,4,4,0,0,1,1,4,4,4,4,0,4,4,4,4,0,0,2,4,4,4,4,4,4,4,4,4
240,2,Mono B,2.0,A_r,3.125,3,3,0,0,0,1,3,3,3,3,3,3,3,3,3,3,3,1,3,0,0,0,3,3,3,3,3
241,2,Mono B,2.0,B_r,7.291666666666667,7,7,3,3,1,1,7,7,7,7,5,7,7,7,7,5,5,3,7,2,2,2,7,7,7,7,7
242,2,Mono B,2.0,UI,85.41666666666666,82,82,12,12,20,22,82,82,82,82,64,82,82,82,82,64,64,67,82,18,18,18,82,82,82,82,82
243,2,Mono B,2.0,WT,4.166666666666666,4,4,1,1,0,1,4,4,4,4,1,4,4,4,4,1,1,4,4,3,3,3,4,4,4,4,4
244,2,Mono B,3.0,B_r,7.291666666666667,7,7,3,3,1,1,7,7,7,7,5,7,7,7,7,5,5,3,7,2,2,2,7,7,7,7,7
245,2,Mono B,3.0,UI,86.45833333333334,83,83,12,12,19,21,83,83,83,83,64,83,83,83,83,64,64,66,83,19,19,19,83,83,83,83,83
246,2,Mono B,3.0,WT,6.25,6,6,1,1,1,3,6,6,6,6,4,6,6,6,6,4,4,6,6,2,2,2,6,6,6,6,6
247,2,No treatment,0.0,A_r,5.208333333333334,5,5,0,0,0,1,5,5,5,5,4,5,5,5,5,4,4,3,5,1,1,1,5,5,5,5,5
248,2,No treatment,0.0,B_r,7.291666666666667,7,7,3,3,1,1,7,7,7,7,5,7,7,7,7,5,5,3,7,2,2,2,7,7,7,7,7
249,2,No treatment,0.0,UI,12.5,12,12,1,1,2,2,12,12,12,12,7,12,12,12,12,7,7,7,12,5,5,5,12,12,12,12,12
250,2,No treatment,0.0,WT,75.0,72,72,12,12,18,21,72,72,72,72,57,72,72,72,72,57,57,62,72,15,15,15,72,72,72,72,72
251,2,No treatment,1.0,A_r,5.208333333333334,5,5,0,0,0,1,5,5,5,5,4,5,5,5,5,4,4,3,5,1,1,1,5,5,5,5,5
252,2,No treatment,1.0,B_r,7.291666666666667,7,7,3,3,1,1,7,7,7,7,5,7,7,7,7,5,5,3,7,2,2,2,7,7,7,7,7
253,2,No treatment,1.0,UI,14.583333333333334,14,14,1,1,3,3,14,14,14,14,9,14,14,14,14,9,9,8,14,5,5,5,14,14,14,14,14
254,2,No treatment,1.0,WT,72.91666666666666,70,70,12,12,17,20,70,70,70,70,55,70,70,70,70,55,55,61,70,15,15,15,70,70,70,70,70
255,2,No treatment,2.0,A_r,5.208333333333334,5,5,0,0,0,1,5,5,5,5,4,5,5,5,5,4,4,3,5,1,1,1,5,5,5,5,5
256,2,No treatment,2.0,B_r,7.291666666666667,7,7,3,3,1,1,7,7,7,7,5,7,7,7,7,5,5,3,7,2,2,2,7,7,7,7,7
257,2,No treatment,2.0,UI,12.5,12,12,1,1,2,2,12,12,12,12,7,12,12,12,12,7,7,7,12,5,5,5,12,12,12,12,12
258,2,No treatment,2.0,WT,75.0,72,72,12,12,18,21,72,72,72,72,57,72,72,72,72,57,57,62,72,15,15,15,72,72,72,72,72
259,2,No treatment,3.0,A_r,5.208333333333334,5,5,0,0,0,1,5,5,5,5,4,5,5,5,5,4,4,3,5,1,1,1,5,5,5,5,5
260,2,No treatment,3.0,B_r,7.291666666666667,7,7,3,3,1,1,7,7,7,7,5,7,7,7,7,5,5,3,7,2,2,2,7,7,7,7,7
261,2,No treatment,3.0,UI,12.5,12,12,1,1,2,2,12,12,12,12,7,12,12,12,12,7,7,7,12,5,5,5,12,12,12,12,12
262,2,No treatment,3.0,WT,75.0,72,72,12,12,18,21,72,72,72,72,57,72,72,72,72,57,57,62,72,15,15,15,72,72,72,72,72
263,3,Combo,0.0,A_r,1.0416666666666665,1,1,0,0,0,0,1,1,1,1,0,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1
264,3,Combo,0.0,B_r,1.0416666666666665,1,1,0,0,0,0,1,1,1,1,0,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1
265,3,Combo,0.0,UI,97.91666666666666,94,94,22,22,25,29,94,94,94,94,75,94,94,94,94,75,75,76,94,19,19,19,94,94,94,94,94
266,3,Combo,1.0,UI,100.0,96,96,22,22,25,29,96,96,96,96,75,96,96,96,96,75,75,77,96,21,21,21,96,96,96,96,96
267,3,Combo,2.0,A_r,2.083333333333333,2,2,1,1,0,0,2,2,2,2,1,2,2,2,2,1,1,2,2,1,1,1,2,2,2,2,2
268,3,Combo,2.0,UI,97.91666666666666,94,94,21,21,25,29,94,94,94,94,74,94,94,94,94,74,74,75,94,20,20,20,94,94,94,94,94
269,3,Combo,3.0,UI,98.95833333333334,95,95,22,22,25,28,95,95,95,95,75,95,95,95,95,75,75,76,95,20,20,20,95,95,95,95,95
270,3,Combo,3.0,WT,1.0416666666666665,1,1,0,0,0,1,1,1,1,1,0,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1
271,3,Cycling,0.0,A_r,1.0416666666666665,1,1,0,0,0,0,1,1,1,1,0,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1
272,3,Cycling,0.0,B_r,1.0416666666666665,1,1,0,0,0,0,1,1,1,1,0,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1
273,3,Cycling,0.0,UI,93.75,90,90,21,21,25,28,90,90,90,90,75,90,90,90,90,75,75,73,90,15,15,15,90,90,90,90,90
274,3,Cycling,0.0,WT,4.166666666666666,4,4,1,1,0,1,4,4,4,4,0,4,4,4,4,0,0,3,4,4,4,4,4,4,4,4,4
275,3,Cycling,1.0,A_r,5.208333333333334,5,5,1,1,1,1,5,5,5,5,4,5,5,5,5,4,4,5,5,1,1,1,5,5,5,5,5
276,3,Cycling,1.0,B_r,1.0416666666666665,1,1,0,0,0,0,1,1,1,1,0,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1
277,3,Cycling,1.0,UI,89.58333333333334,86,86,20,20,23,26,86,86,86,86,71,86,86,86,86,71,71,69,86,15,15,15,86,86,86,86,86
278,3,Cycling,1.0,WT,4.166666666666666,4,4,1,1,1,2,4,4,4,4,0,4,4,4,4,0,0,3,4,4,4,4,4,4,4,4,4
279,3,Cycling,2.0,A_r,4.166666666666666,4,4,1,1,0,0,4,4,4,4,3,4,4,4,4,3,3,4,4,1,1,1,4,4,4,4,4
280,3,Cycling,2.0,B_r,1.0416666666666665,1,1,0,0,0,0,1,1,1,1,0,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1
281,3,Cycling,2.0,UI,90.625,87,87,19,19,24,28,87,87,87,87,71,87,87,87,87,71,71,69,87,16,16,16,87,87,87,87,87
282,3,Cycling,2.0,WT,4.166666666666666,4,4,2,2,1,1,4,4,4,4,1,4,4,4,4,1,1,4,4,3,3,3,4,4,4,4,4
283,3,Cycling,3.0,A_r,1.0416666666666665,1,1,0,0,0,0,1,1,1,1,0,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1
284,3,Cycling,3.0,B_r,1.0416666666666665,1,1,0,0,0,0,1,1,1,1,0,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1
285,3,Cycling,3.0,UI,94.79166666666666,91,91,22,22,25,28,91,91,91,91,75,91,91,91,91,75,75,74,91,16,16,16,91,91,91,91,91
286,3,Cycling,3.0,WT,3.125,3,3,0,0,0,1,3,3,3,3,0,3,3,3,3,0,0,2,3,3,3,3,3,3,3,3,3
287,3,Mixing,0.0,A_r,2.083333333333333,2,2,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,2,2,2,2,2
288,3,Mixing,0.0,B_r,1.0416666666666665,1,1,0,0,0,0,1,1,1,1,0,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1
289,3,Mixing,0.0,UI,92.70833333333334,89,89,21,21,23,28,89,89,89,89,73,89,89,89,89,73,73,72,89,16,16,16,89,89,89,89,89
290,3,Mixing,0.0,WT,4.166666666666666,4,4,0,0,1,0,4,4,4,4,0,4,4,4,4,0,0,3,4,4,4,4,4,4,4,4,4
291,3,Mixing,1.0,A_r,3.125,3,3,1,1,1,1,3,3,3,3,3,3,3,3,3,3,3,3,3,0,0,0,3,3,3,3,3
292,3,Mixing,1.0,B_r,3.125,3,3,1,1,0,0,3,3,3,3,2,3,3,3,3,2,2,2,3,1,1,1,3,3,3,3,3
293,3,Mixing,1.0,UI,90.625,87,87,20,20,23,28,87,87,87,87,70,87,87,87,87,70,70,70,87,17,17,17,87,87,87,87,87
294,3,Mixing,1.0,WT,3.125,3,3,0,0,1,0,3,3,3,3,0,3,3,3,3,0,0,2,3,3,3,3,3,3,3,3,3
295,3,Mixing,2.0,A_r,2.083333333333333,2,2,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,2,2,2,2,2
296,3,Mixing,2.0,B_r,1.0416666666666665,1,1,0,0,0,0,1,1,1,1,0,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1
297,3,Mixing,2.0,UI,94.79166666666666,91,91,21,21,23,28,91,91,91,91,72,91,91,91,91,72,72,74,91,19,19,19,91,91,91,91,91
298,3,Mixing,2.0,WT,2.083333333333333,2,2,0,0,1,0,2,2,2,2,1,2,2,2,2,1,1,1,2,1,1,1,2,2,2,2,2
299,3,Mixing,3.0,A_r,4.166666666666666,4,4,1,1,1,1,4,4,4,4,4,4,4,4,4,4,4,4,4,0,0,0,4,4,4,4,4
300,3,Mixing,3.0,B_r,2.083333333333333,2,2,0,0,0,0,2,2,2,2,1,2,2,2,2,1,1,1,2,1,1,1,2,2,2,2,2
301,3,Mixing,3.0,UI,90.625,87,87,20,20,24,27,87,87,87,87,70,87,87,87,87,70,70,69,87,17,17,17,87,87,87,87,87
302,3,Mixing,3.0,WT,3.125,3,3,1,1,0,1,3,3,3,3,0,3,3,3,3,0,0,3,3,3,3,3,3,3,3,3,3
303,3,Mono A,0.0,A_r,5.208333333333334,5,5,1,1,1,1,5,5,5,5,4,5,5,5,5,4,4,5,5,1,1,1,5,5,5,5,5
304,3,Mono A,0.0,B_r,2.083333333333333,2,2,0,0,0,0,2,2,2,2,1,2,2,2,2,1,1,1,2,1,1,1,2,2,2,2,2
305,3,Mono A,0.0,UI,92.70833333333334,89,89,21,21,24,28,89,89,89,89,70,89,89,89,89,70,70,71,89,19,19,19,89,89,89,89,89
306,3,Mono A,1.0,A_r,5.208333333333334,5,5,1,1,1,1,5,5,5,5,4,5,5,5,5,4,4,5,5,1,1,1,5,5,5,5,5
307,3,Mono A,1.0,UI,91.66666666666666,88,88,21,21,23,26,88,88,88,88,71,88,88,88,88,71,71,70,88,17,17,17,88,88,88,88,88
308,3,Mono A,1.0,WT,3.125,3,3,0,0,1,2,3,3,3,3,0,3,3,3,3,0,0,2,3,3,3,3,3,3,3,3,3
309,3,Mono A,2.0,A_r,5.208333333333334,5,5,1,1,1,1,5,5,5,5,4,5,5,5,5,4,4,5,5,1,1,1,5,5,5,5,5
310,3,Mono A,2.0,UI,93.75,90,90,20,20,24,27,90,90,90,90,71,90,90,90,90,71,71,71,90,19,19,19,90,90,90,90,90
311,3,Mono A,2.0,WT,1.0416666666666665,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1
312,3,Mono A,3.0,A_r,5.208333333333334,5,5,1,1,1,1,5,5,5,5,4,5,5,5,5,4,4,5,5,1,1,1,5,5,5,5,5
313,3,Mono A,3.0,UI,93.75,90,90,21,21,24,28,90,90,90,90,71,90,90,90,90,71,71,71,90,19,19,19,90,90,90,90,90
314,3,Mono A,3.0,WT,1.0416666666666665,1,1,0,0,0,0,1,1,1,1,0,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1
315,3,Mono B,0.0,B_r,5.208333333333334,5,5,1,1,1,0,5,5,5,5,4,5,5,5,5,4,4,4,5,1,1,1,5,5,5,5,5
316,3,Mono B,0.0,UI,88.54166666666666,85,85,19,19,22,26,85,85,85,85,68,85,85,85,85,68,68,70,85,17,17,17,85,85,85,85,85
317,3,Mono B,0.0,WT,6.25,6,6,2,2,2,3,6,6,6,6,3,6,6,6,6,3,3,3,6,3,3,3,6,6,6,6,6
318,3,Mono B,1.0,B_r,5.208333333333334,5,5,1,1,1,0,5,5,5,5,4,5,5,5,5,4,4,4,5,1,1,1,5,5,5,5,5
319,3,Mono B,1.0,UI,91.66666666666666,88,88,21,21,22,28,88,88,88,88,71,88,88,88,88,71,71,70,88,17,17,17,88,88,88,88,88
320,3,Mono B,1.0,WT,3.125,3,3,0,0,2,1,3,3,3,3,0,3,3,3,3,0,0,3,3,3,3,3,3,3,3,3,3
321,3,Mono B,2.0,A_r,1.0416666666666665,1,1,0,0,0,0,1,1,1,1,0,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1
322,3,Mono B,2.0,B_r,5.208333333333334,5,5,1,1,1,0,5,5,5,5,4,5,5,5,5,4,4,4,5,1,1,1,5,5,5,5,5
323,3,Mono B,2.0,UI,88.54166666666666,85,85,20,20,21,28,85,85,85,85,70,85,85,85,85,70,70,68,85,15,15,15,85,85,85,85,85
324,3,Mono B,2.0,WT,5.208333333333334,5,5,1,1,3,1,5,5,5,5,1,5,5,5,5,1,1,4,5,4,4,4,5,5,5,5,5
325,3,Mono B,3.0,B_r,5.208333333333334,5,5,1,1,1,0,5,5,5,5,4,5,5,5,5,4,4,4,5,1,1,1,5,5,5,5,5
326,3,Mono B,3.0,UI,89.58333333333334,86,86,21,21,23,29,86,86,86,86,71,86,86,86,86,71,71,70,86,15,15,15,86,86,86,86,86
327,3,Mono B,3.0,WT,5.208333333333334,5,5,0,0,1,0,5,5,5,5,0,5,5,5,5,0,0,3,5,5,5,5,5,5,5,5,5
328,3,No treatment,0.0,A_r,5.208333333333334,5,5,1,1,1,1,5,5,5,5,4,5,5,5,5,4,4,5,5,1,1,1,5,5,5,5,5
329,3,No treatment,0.0,B_r,5.208333333333334,5,5,1,1,1,0,5,5,5,5,4,5,5,5,5,4,4,4,5,1,1,1,5,5,5,5,5
330,3,No treatment,0.0,UI,8.333333333333332,8,8,0,0,1,1,8,8,8,8,6,8,8,8,8,6,6,4,8,2,2,2,8,8,8,8,8
331,3,No treatment,0.0,WT,81.25,78,78,20,20,22,27,78,78,78,78,61,78,78,78,78,61,61,64,78,17,17,17,78,78,78,78,78
332,3,No treatment,1.0,A_r,5.208333333333334,5,5,1,1,1,1,5,5,5,5,4,5,5,5,5,4,4,5,5,1,1,1,5,5,5,5,5
333,3,No treatment,1.0,B_r,5.208333333333334,5,5,1,1,1,0,5,5,5,5,4,5,5,5,5,4,4,4,5,1,1,1,5,5,5,5,5
334,3,No treatment,1.0,UI,8.333333333333332,8,8,0,0,1,1,8,8,8,8,6,8,8,8,8,6,6,4,8,2,2,2,8,8,8,8,8
335,3,No treatment,1.0,WT,81.25,78,78,20,20,22,27,78,78,78,78,61,78,78,78,78,61,61,64,78,17,17,17,78,78,78,78,78
336,3,No treatment,2.0,A_r,5.208333333333334,5,5,1,1,1,1,5,5,5,5,4,5,5,5,5,4,4,5,5,1,1,1,5,5,5,5,5
337,3,No treatment,2.0,B_r,5.208333333333334,5,5,1,1,1,0,5,5,5,5,4,5,5,5,5,4,4,4,5,1,1,1,5,5,5,5,5
338,3,No treatment,2.0,UI,8.333333333333332,8,8,0,0,1,1,8,8,8,8,6,8,8,8,8,6,6,4,8,2,2,2,8,8,8,8,8
339,3,No treatment,2.0,WT,81.25,78,78,20,20,22,27,78,78,78,78,61,78,78,78,78,61,61,64,78,17,17,17,78,78,78,78,78
340,3,No treatment,3.0,A_r,5.208333333333334,5,5,1,1,1,1,5,5,5,5,4,5,5,5,5,4,4,5,5,1,1,1,5,5,5,5,5
341,3,No treatment,3.0,B_r,5.208333333333334,5,5,1,1,1,0,5,5,5,5,4,5,5,5,5,4,4,4,5,1,1,1,5,5,5,5,5
342,3,No treatment,3.0,UI,8.333333333333332,8,8,0,0,1,1,8,8,8,8,6,8,8,8,8,6,6,4,8,2,2,2,8,8,8,8,8
343,3,No treatment,3.0,WT,81.25,78,78,20,20,22,27,78,78,78,78,61,78,78,78,78,61,61,64,78,17,17,17,78,78,78,78,78
344,4,Combo,0.0,A_r,2.083333333333333,2,2,0,0,0,1,2,2,2,2,0,2,2,2,2,0,0,2,2,2,2,2,2,2,2,2,2
345,4,Combo,0.0,UI,96.875,93,93,26,26,28,27,93,93,93,93,77,93,93,93,93,77,77,78,93,16,16,16,93,93,93,93,93
346,4,Combo,0.0,WT,1.0416666666666665,1,1,0,0,1,0,1,1,1,1,0,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1
347,4,Combo,1.0,UI,97.91666666666666,94,94,26,26,27,28,94,94,94,94,77,94,94,94,94,77,77,79,94,17,17,17,94,94,94,94,94
348,4,Combo,1.0,WT,2.083333333333333,2,2,0,0,2,0,2,2,2,2,0,2,2,2,2,0,0,2,2,2,2,2,2,2,2,2,2
349,4,Combo,2.0,A_r,1.0416666666666665,1,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1
350,4,Combo,2.0,UI,96.875,93,93,25,25,28,27,93,93,93,93,76,93,93,93,93,76,76,78,93,17,17,17,93,93,93,93,93
351,4,Combo,2.0,WT,2.083333333333333,2,2,1,1,1,1,2,2,2,2,0,2,2,2,2,0,0,2,2,2,2,2,2,2,2,2,2
352,4,Combo,3.0,A_r,2.083333333333333,2,2,0,0,0,1,2,2,2,2,0,2,2,2,2,0,0,2,2,2,2,2,2,2,2,2,2
353,4,Combo,3.0,UI,95.83333333333334,92,92,25,25,28,27,92,92,92,92,77,92,92,92,92,77,77,77,92,15,15,15,92,92,92,92,92
354,4,Combo,3.0,WT,2.083333333333333,2,2,1,1,1,0,2,2,2,2,0,2,2,2,2,0,0,2,2,2,2,2,2,2,2,2,2
