ID,plate,well,row,col,tip,rep,rwell,transfer_n,turnover_strain,treatment_with,turnover_id,infection_to_well,infection_to_well_id,transfer_from_well_id,transfer_to_well_id,exclude,pheno_str,pheno_num,phenotype,strategy
t16_P5_A5,5,5,A,5,1,0,3,16,,B,,,,t15_P5_A5,,,['0' '0' '0' '0'],0,UI,Cycling
t16_P5_A6,5,6,A,6,1,2,3,16,,B,,,,t15_P5_A6,,,['0' '0' '0' '0'],0,UI,Cycling
t16_P5_B5,5,29,B,5,1,1,3,16,,B,,,,t15_P5_B5,,,['0' '0' '0' '0'],0,UI,Cycling
t16_P5_B6,5,30,B,6,1,3,3,16,,B,,,,t15_P5_B6,,,['0' '0' '0' '0'],0,UI,Cycling
t16_P5_A7,5,7,A,7,1,0,4,16,,B,,72.0,t17_P5_K23,t15_P5_A7,,,['0' '0' '0' '0'],0,UI,Cycling
t16_P5_A8,5,8,A,8,1,2,4,16,,B,,72.0,t17_P5_K24,t15_P5_A8,,,['0' '0' '0' '0'],0,UI,Cycling
t16_P5_B7,5,31,B,7,1,1,4,16,,B,,72.0,t17_P5_L23,t15_P5_B7,,,['0' '0' '0' '0'],0,UI,Cycling
t16_P5_B8,5,32,B,8,1,3,4,16,,B,,72.0,t17_P5_L24,t15_P5_B8,,,['0' '0' '0' '0'],0,UI,Cycling
t16_P5_A9,5,9,A,9,1,0,5,16,wt,B,t16_S_A7,,,,t17_P5_A9,,['0' '0' '0' '0'],0,UI,Cycling
t16_P5_A10,5,10,A,10,1,2,5,16,wt,B,t16_S_A8,,,,t17_P5_A10,,['0' '0' '0' '0'],0,UI,Cycling
t16_P5_B9,5,33,B,9,1,1,5,16,wt,B,t16_S_B7,,,,t17_P5_B9,,['0' '0' '0' '0'],0,UI,Cycling
t16_P5_B10,5,34,B,10,1,3,5,16,wt,B,t16_S_B8,,,,t17_P5_B10,,['0' '0' '0' '0'],0,UI,Cycling
t16_P5_A11,5,11,A,11,1,0,6,16,,B,,,,t15_P5_A11,t17_P5_A11,,['0' '0' '0' '0'],0,UI,Cycling
t16_P5_A12,5,12,A,12,1,2,6,16,,B,,,,t15_P5_A12,t17_P5_A12,,['0' '0' '0' '0'],0,UI,Cycling
t16_P5_B11,5,35,B,11,1,1,6,16,,B,,,,t15_P5_B11,t17_P5_B11,,['0' '0' '0' '0'],0,UI,Cycling
t16_P5_B12,5,36,B,12,1,3,6,16,,B,,,,t15_P5_B12,t17_P5_B12,,['0' '0' '0' '0'],0,UI,Cycling
t16_P5_A13,5,13,A,13,1,0,7,16,,B,,,,t15_P5_A13,t17_P5_A13,,['0' '0' '0' '0'],0,UI,Cycling
t16_P5_A14,5,14,A,14,1,2,7,16,,B,,,,t15_P5_A14,t17_P5_A14,,['0' '0' '0' '0'],0,UI,Cycling
t16_P5_B13,5,37,B,13,1,1,7,16,,B,,,,t15_P5_B13,t17_P5_B13,,['0' '0' '0' '0'],0,UI,Cycling
t16_P5_B14,5,38,B,14,1,3,7,16,,B,,,,t15_P5_B14,t17_P5_B14,,['0' '0' '0' '0'],0,UI,Cycling
t16_P5_A15,5,15,A,15,1,0,8,16,,B,,,,t15_P5_A15,t17_P5_A15,,['0' '0' '0' '0'],0,UI,Cycling
t16_P5_A16,5,16,A,16,1,2,8,16,,B,,,,t15_P5_A16,t17_P5_A16,,['0' '0' '0' '0'],0,UI,Cycling
t16_P5_B15,5,39,B,15,1,1,8,16,,B,,,,t15_P5_B15,t17_P5_B15,,['0' '0' '0' '0'],0,UI,Cycling
t16_P5_B16,5,40,B,16,1,3,8,16,,B,,,,t15_P5_B16,t17_P5_B16,,['0' '0' '0' '0'],0,UI,Cycling
t16_P5_A17,5,17,A,17,1,0,9,16,,B,,3.0,t17_P5_A5,t15_P5_A17,t17_P5_A17,,['0' '0' '0' '0'],0,UI,Cycling
t16_P5_A18,5,18,A,18,1,2,9,16,,B,,3.0,t17_P5_A6,t15_P5_A18,t17_P5_A18,,['0' '0' '0' '0'],0,UI,Cycling
t16_P5_B17,5,41,B,17,1,1,9,16,,B,,3.0,t17_P5_B5,t15_P5_B17,t17_P5_B17,,['0' '0' '0' '0'],0,UI,Cycling
t16_P5_B18,5,42,B,18,1,3,9,16,,B,,3.0,t17_P5_B6,t15_P5_B18,t17_P5_B18,,['0' '0' '0' '0'],0,UI,Cycling
t16_P5_A19,5,19,A,19,1,0,10,16,,B,,7.0,t17_P5_A13,t15_P5_A19,t17_P5_A19,,['0' '0' '0' '0'],0,UI,Cycling
t16_P5_A20,5,20,A,20,1,2,10,16,,B,,7.0,t17_P5_A14,t15_P5_A20,t17_P5_A20,,['0' '0' '0' '0'],0,UI,Cycling
t16_P5_B19,5,43,B,19,1,1,10,16,,B,,7.0,t17_P5_B13,t15_P5_B19,t17_P5_B19,,['0' '0' '0' '0'],0,UI,Cycling
t16_P5_B20,5,44,B,20,1,3,10,16,,B,,7.0,t17_P5_B14,t15_P5_B20,t17_P5_B20,,['0' '0' '0' '0'],0,UI,Cycling
t16_P5_A21,5,21,A,21,1,0,11,16,B_r,B,t16_S_A5,57.0,t17_P5_I17,,t17_P5_A21,,['0' '0' '1' '1'],3,B_r,Cycling
t16_P5_A22,5,22,A,22,1,2,11,16,B_r,B,t16_S_A6,57.0,t17_P5_I18,,t17_P5_A22,,['0' '0' '1' '1'],3,B_r,Cycling
t16_P5_B21,5,45,B,21,1,1,11,16,B_r,B,t16_S_B5,57.0,t17_P5_J17,,t17_P5_B21,,['0' '0' '1' '1'],3,B_r,Cycling
t16_P5_B22,5,46,B,22,1,3,11,16,B_r,B,t16_S_B6,57.0,t17_P5_J18,,t17_P5_B22,,['0' '0' '1' '1'],3,B_r,Cycling
t16_P5_A23,5,23,A,23,1,0,12,16,wt,B,t16_S_A7,,,,t17_P5_A23,,['0' '0' '0' '0'],0,UI,Cycling
t16_P5_A24,5,24,A,24,1,2,12,16,wt,B,t16_S_A8,,,,t17_P5_A24,,['0' '0' '0' '0'],0,UI,Cycling
t16_P5_B23,5,47,B,23,1,1,12,16,wt,B,t16_S_B7,,,,t17_P5_B23,,['0' '0' '0' '0'],0,UI,Cycling
t16_P5_B24,5,48,B,24,1,3,12,16,wt,B,t16_S_B8,,,,t17_P5_B24,,['0' '0' '0' '0'],0,UI,Cycling
t16_P5_C1,5,49,C,1,2,0,13,16,,B,,79.0,t17_P5_M13,t15_P5_C1,t17_P5_C1,,['0' '0' '0' '0'],0,UI,Cycling
t16_P5_C2,5,50,C,2,2,2,13,16,,B,,79.0,t17_P5_M14,t15_P5_C2,t17_P5_C2,,['0' '0' '0' '0'],0,UI,Cycling
t16_P5_D1,5,73,D,1,2,1,13,16,,B,,79.0,t17_P5_N13,t15_P5_D1,t17_P5_D1,,['0' '0' '0' '0'],0,UI,Cycling
t16_P5_D2,5,74,D,2,2,3,13,16,,B,,79.0,t17_P5_N14,t15_P5_D2,t17_P5_D2,,['0' '0' '0' '0'],0,UI,Cycling
t16_P5_C3,5,51,C,3,2,0,14,16,,B,,,,t15_P5_C3,t17_P5_C3,,['0' '0' '0' '0'],0,UI,Cycling
t16_P5_C4,5,52,C,4,2,2,14,16,,B,,,,t15_P5_C4,t17_P5_C4,,['0' '0' '0' '0'],0,UI,Cycling
t16_P5_D3,5,75,D,3,2,1,14,16,,B,,,,t15_P5_D3,t17_P5_D3,,['0' '0' '0' '0'],0,UI,Cycling
t16_P5_D4,5,76,D,4,2,3,14,16,,B,,,,t15_P5_D4,t17_P5_D4,,['0' '0' '0' '0'],0,UI,Cycling
t16_P5_C5,5,53,C,5,2,0,15,16,,B,,3.0,t17_P5_A5,t15_P5_C5,t17_P5_C5,,['0' '0' '0' '0'],0,UI,Cycling
t16_P5_C6,5,54,C,6,2,2,15,16,,B,,3.0,t17_P5_A6,t15_P5_C6,t17_P5_C6,,['0' '0' '0' '0'],0,UI,Cycling
t16_P5_D5,5,77,D,5,2,1,15,16,,B,,3.0,t17_P5_B5,t15_P5_D5,t17_P5_D5,,['0' '0' '0' '0'],0,UI,Cycling
t16_P5_D6,5,78,D,6,2,3,15,16,,B,,3.0,t17_P5_B6,t15_P5_D6,t17_P5_D6,,['0' '0' '0' '0'],0,UI,Cycling
t16_P5_C7,5,55,C,7,2,0,16,16,wt,B,t16_S_A7,,,,t17_P5_C7,,['0' '0' '0' '0'],0,UI,Cycling
t16_P5_C8,5,56,C,8,2,2,16,16,wt,B,t16_S_A8,,,,t17_P5_C8,,['0' '0' '0' '0'],0,UI,Cycling
t16_P5_D7,5,79,D,7,2,1,16,16,wt,B,t16_S_B7,,,,t17_P5_D7,,['0' '0' '0' '0'],0,UI,Cycling
t16_P5_D8,5,80,D,8,2,3,16,16,wt,B,t16_S_B8,,,,t17_P5_D8,,['0' '0' '0' '0'],0,UI,Cycling
t16_P5_C9,5,57,C,9,2,0,17,16,,B,,73.0,t17_P5_M1,t15_P5_C9,t17_P5_C9,,['0' '0' '0' '0'],0,UI,Cycling
t16_P5_C10,5,58,C,10,2,2,17,16,,B,,73.0,t17_P5_M2,t15_P5_C10,t17_P5_C10,,['0' '0' '0' '0'],0,UI,Cycling
t16_P5_D9,5,81,D,9,2,1,17,16,,B,,73.0,t17_P5_N1,t15_P5_D9,t17_P5_D9,,['0' '0' '0' '0'],0,UI,Cycling
t16_P5_D10,5,82,D,10,2,3,17,16,,B,,73.0,t17_P5_N2,t15_P5_D10,t17_P5_D10,,['0' '0' '0' '0'],0,UI,Cycling
t16_P5_C11,5,59,C,11,2,0,18,16,,B,,,,t15_P5_C11,,,['0' '0' '0' '0'],0,UI,Cycling
t16_P5_C12,5,60,C,12,2,2,18,16,,B,,,,t15_P5_C12,,,['0' '0' '0' '0'],0,UI,Cycling
t16_P5_D11,5,83,D,11,2,1,18,16,,B,,,,t15_P5_D11,,,['0' '0' '0' '0'],0,UI,Cycling
t16_P5_D12,5,84,D,12,2,3,18,16,,B,,,,t15_P5_D12,,,['0' '0' '0' '0'],0,UI,Cycling
t16_P5_C13,5,61,C,13,2,0,19,16,wt,B,t16_S_A7,56.0,t17_P5_I15,,t17_P5_C13,,['0' '0' '0' '0'],0,UI,Cycling
t16_P5_C14,5,62,C,14,2,2,19,16,wt,B,t16_S_A8,56.0,t17_P5_I16,,t17_P5_C14,,['0' '0' '0' '0'],0,UI,Cycling
t16_P5_D13,5,85,D,13,2,1,19,16,wt,B,t16_S_B7,56.0,t17_P5_J15,,t17_P5_D13,,['0' '0' '0' '0'],0,UI,Cycling
t16_P5_D14,5,86,D,14,2,3,19,16,wt,B,t16_S_B8,56.0,t17_P5_J16,,t17_P5_D14,,['0' '0' '0' '0'],0,UI,Cycling
t16_P5_C15,5,63,C,15,2,0,20,16,,B,,,,t15_P5_C15,,,['0' '0' '0' '0'],0,UI,Cycling
t16_P5_C16,5,64,C,16,2,2,20,16,,B,,,,t15_P5_C16,,,['0' '0' '0' '0'],0,UI,Cycling
t16_P5_D15,5,87,D,15,2,1,20,16,,B,,,,t15_P5_D15,,,['0' '0' '0' '0'],0,UI,Cycling
t16_P5_D16,5,88,D,16,2,3,20,16,,B,,,,t15_P5_D16,,,['0' '0' '0' '0'],0,UI,Cycling
t16_P5_C17,5,65,C,17,2,0,21,16,,B,,89.0,t17_P5_O9,t15_P5_C17,t17_P5_C17,,['0' '0' '0' '0'],0,UI,Cycling
t16_P5_C18,5,66,C,18,2,2,21,16,,B,,89.0,t17_P5_O10,t15_P5_C18,t17_P5_C18,,['0' '0' '0' '0'],0,UI,Cycling
t16_P5_D17,5,89,D,17,2,1,21,16,,B,,89.0,t17_P5_P9,t15_P5_D17,t17_P5_D17,,['0' '0' '0' '0'],0,UI,Cycling
t16_P5_D18,5,90,D,18,2,3,21,16,,B,,89.0,t17_P5_P10,t15_P5_D18,t17_P5_D18,,['0' '0' '0' '0'],0,UI,Cycling
t16_P5_C19,5,67,C,19,2,0,22,16,,B,,,,t15_P5_C19,t17_P5_C19,,['0' '0' '0' '0'],0,UI,Cycling
t16_P5_C20,5,68,C,20,2,2,22,16,,B,,,,t15_P5_C20,t17_P5_C20,,['0' '0' '0' '0'],0,UI,Cycling
t16_P5_D19,5,91,D,19,2,1,22,16,,B,,,,t15_P5_D19,t17_P5_D19,,['0' '0' '0' '0'],0,UI,Cycling
t16_P5_D20,5,92,D,20,2,3,22,16,,B,,,,t15_P5_D20,t17_P5_D20,,['0' '0' '0' '0'],0,UI,Cycling
t16_P5_C21,5,69,C,21,2,0,23,16,,B,,6.0,t17_P5_A11,t15_P5_C21,t17_P5_C21,,['0' '0' '0' '0'],0,UI,Cycling
t16_P5_C22,5,70,C,22,2,2,23,16,,B,,6.0,t17_P5_A12,t15_P5_C22,t17_P5_C22,,['0' '0' '0' '0'],0,UI,Cycling
t16_P5_D21,5,93,D,21,2,1,23,16,,B,,6.0,t17_P5_B11,t15_P5_D21,t17_P5_D21,,['0' '0' '0' '0'],0,UI,Cycling
t16_P5_D22,5,94,D,22,2,3,23,16,,B,,6.0,t17_P5_B12,t15_P5_D22,t17_P5_D22,,['0' '0' '0' '0'],0,UI,Cycling
t16_P5_C23,5,71,C,23,2,0,24,16,wt,B,t16_S_A7,,,,t17_P5_C23,,['0' '0' '0' '0'],0,UI,Cycling
t16_P5_C24,5,72,C,24,2,2,24,16,wt,B,t16_S_A8,,,,t17_P5_C24,,['0' '0' '0' '0'],0,UI,Cycling
t16_P5_D23,5,95,D,23,2,1,24,16,wt,B,t16_S_B7,,,,t17_P5_D23,,['0' '0' '0' '0'],0,UI,Cycling
t16_P5_D24,5,96,D,24,2,3,24,16,wt,B,t16_S_B8,,,,t17_P5_D24,,['0' '0' '0' '0'],0,UI,Cycling
t16_P5_E1,5,97,E,1,3,0,25,16,,B,,,,t15_P5_E1,t17_P5_E1,,['0' '0' '0' '0'],0,UI,Cycling
t16_P5_E2,5,98,E,2,3,2,25,16,,B,,,,t15_P5_E2,t17_P5_E2,,['0' '0' '0' '0'],0,UI,Cycling
t16_P5_F1,5,121,F,1,3,1,25,16,,B,,,,t15_P5_F1,t17_P5_F1,,['0' '0' '0' '0'],0,UI,Cycling
t16_P5_F2,5,122,F,2,3,3,25,16,,B,,,,t15_P5_F2,t17_P5_F2,,['0' '0' '0' '0'],0,UI,Cycling
t16_P5_E3,5,99,E,3,3,0,26,16,,B,,,,t15_P5_E3,t17_P5_E3,,['0' '0' '0' '0'],0,UI,Cycling
t16_P5_E4,5,100,E,4,3,2,26,16,,B,,,,t15_P5_E4,t17_P5_E4,,['0' '0' '0' '0'],0,UI,Cycling
t16_P5_F3,5,123,F,3,3,1,26,16,,B,,,,t15_P5_F3,t17_P5_F3,,['0' '0' '0' '0'],0,UI,Cycling
t16_P5_F4,5,124,F,4,3,3,26,16,,B,,,,t15_P5_F4,t17_P5_F4,,['0' '0' '0' '0'],0,UI,Cycling
t16_P5_E5,5,101,E,5,3,0,27,16,,B,,,,t15_P5_E5,t17_P5_E5,,['0' '0' '1' '1'],3,B_r,Cycling
t16_P5_E6,5,102,E,6,3,2,27,16,,B,,,,t15_P5_E6,t17_P5_E6,,['0' '0' '1' '1'],3,B_r,Cycling
t16_P5_F5,5,125,F,5,3,1,27,16,,B,,,,t15_P5_F5,t17_P5_F5,,['0' '0' '1' '1'],3,B_r,Cycling
t16_P5_F6,5,126,F,6,3,3,27,16,,B,,,,t15_P5_F6,t17_P5_F6,,['0' '0' '1' '1'],3,B_r,Cycling
t16_P5_E7,5,103,E,7,3,0,28,16,,B,,,,t15_P5_E7,t17_P5_E7,,['0' '0' '1' '1'],3,B_r,Cycling
t16_P5_E8,5,104,E,8,3,2,28,16,,B,,,,t15_P5_E8,t17_P5_E8,,['0' '0' '0' '0'],0,UI,Cycling
t16_P5_F7,5,127,F,7,3,1,28,16,,B,,,,t15_P5_F7,t17_P5_F7,,['0' '0' '1' '1'],3,B_r,Cycling
t16_P5_F8,5,128,F,8,3,3,28,16,,B,,,,t15_P5_F8,t17_P5_F8,,['0' '0' '0' '0'],0,UI,Cycling
t16_P5_E9,5,105,E,9,3,0,29,16,,B,,,,t15_P5_E9,,,['0' '0' '0' '0'],0,UI,Cycling
t16_P5_E10,5,106,E,10,3,2,29,16,,B,,,,t15_P5_E10,,,['0' '0' '0' '0'],0,UI,Cycling
t16_P5_F9,5,129,F,9,3,1,29,16,,B,,,,t15_P5_F9,,,['0' '0' '0' '0'],0,UI,Cycling
t16_P5_F10,5,130,F,10,3,3,29,16,,B,,,,t15_P5_F10,,,['0' '0' '0' '0'],0,UI,Cycling
t16_P5_E11,5,107,E,11,3,0,30,16,,B,,,,t15_P5_E11,t17_P5_E11,,['0' '0' '0' '0'],0,UI,Cycling
t16_P5_E12,5,108,E,12,3,2,30,16,,B,,,,t15_P5_E12,t17_P5_E12,,['0' '0' '0' '0'],0,UI,Cycling
t16_P5_F11,5,131,F,11,3,1,30,16,,B,,,,t15_P5_F11,t17_P5_F11,,['0' '0' '0' '0'],0,UI,Cycling
t16_P5_F12,5,132,F,12,3,3,30,16,,B,,,,t15_P5_F12,t17_P5_F12,,['0' '0' '0' '0'],0,UI,Cycling
t16_P5_E13,5,109,E,13,3,0,31,16,,B,,,,t15_P5_E13,t17_P5_E13,,['0' '0' '0' '0'],0,UI,Cycling
t16_P5_E14,5,110,E,14,3,2,31,16,,B,,,,t15_P5_E14,t17_P5_E14,,['0' '0' '0' '0'],0,UI,Cycling
t16_P5_F13,5,133,F,13,3,1,31,16,,B,,,,t15_P5_F13,t17_P5_F13,,['0' '0' '0' '0'],0,UI,Cycling
t16_P5_F14,5,134,F,14,3,3,31,16,,B,,,,t15_P5_F14,t17_P5_F14,,['0' '0' '0' '0'],0,UI,Cycling
t16_P5_E15,5,111,E,15,3,0,32,16,,B,,,,t15_P5_E15,t17_P5_E15,,['0' '0' '0' '0'],0,UI,Cycling
t16_P5_E16,5,112,E,16,3,2,32,16,,B,,,,t15_P5_E16,t17_P5_E16,,['0' '0' '0' '0'],0,UI,Cycling
t16_P5_F15,5,135,F,15,3,1,32,16,,B,,,,t15_P5_F15,t17_P5_F15,,['0' '0' '0' '0'],0,UI,Cycling
t16_P5_F16,5,136,F,16,3,3,32,16,,B,,,,t15_P5_F16,t17_P5_F16,,['0' '0' '0' '0'],0,UI,Cycling
t16_P5_E17,5,113,E,17,3,0,33,16,,B,,2.0,t17_P5_A3,t15_P5_E17,t17_P5_E17,,['0' '0' '0' '0'],0,UI,Cycling
t16_P5_E18,5,114,E,18,3,2,33,16,,B,,2.0,t17_P5_A4,t15_P5_E18,t17_P5_E18,,['0' '0' '0' '0'],0,UI,Cycling
t16_P5_F17,5,137,F,17,3,1,33,16,,B,,2.0,t17_P5_B3,t15_P5_F17,t17_P5_F17,,['0' '0' '0' '0'],0,UI,Cycling
t16_P5_F18,5,138,F,18,3,3,33,16,,B,,2.0,t17_P5_B4,t15_P5_F18,t17_P5_F18,,['0' '0' '0' '0'],0,UI,Cycling
t16_P5_E19,5,115,E,19,3,0,34,16,,B,,,,t15_P5_E19,t17_P5_E19,,['0' '0' '0' '0'],0,UI,Cycling
t16_P5_E20,5,116,E,20,3,2,34,16,,B,,,,t15_P5_E20,t17_P5_E20,,['0' '0' '0' '0'],0,UI,Cycling
t16_P5_F19,5,139,F,19,3,1,34,16,,B,,,,t15_P5_F19,t17_P5_F19,,['0' '0' '0' '0'],0,UI,Cycling
t16_P5_F20,5,140,F,20,3,3,34,16,,B,,,,t15_P5_F20,t17_P5_F20,,['0' '0' '0' '0'],0,UI,Cycling
t16_P5_E21,5,117,E,21,3,0,35,16,,B,,72.0,t17_P5_K23,t15_P5_E21,,,['0' '0' '0' '0'],0,UI,Cycling
t16_P5_E22,5,118,E,22,3,2,35,16,,B,,72.0,t17_P5_K24,t15_P5_E22,,,['0' '0' '0' '0'],0,UI,Cycling
t16_P5_F21,5,141,F,21,3,1,35,16,,B,,72.0,t17_P5_L23,t15_P5_F21,,,['0' '0' '1' '1'],3,B_r,Cycling
t16_P5_F22,5,142,F,22,3,3,35,16,,B,,72.0,t17_P5_L24,t15_P5_F22,,,['0' '0' '0' '0'],0,UI,Cycling
t16_P5_E23,5,119,E,23,3,0,36,16,,B,,,,t15_P5_E23,t17_P5_E23,,['0' '0' '0' '0'],0,UI,Cycling
t16_P5_E24,5,120,E,24,3,2,36,16,,B,,,,t15_P5_E24,t17_P5_E24,,['0' '0' '0' '0'],0,UI,Cycling
t16_P5_F23,5,143,F,23,3,1,36,16,,B,,,,t15_P5_F23,t17_P5_F23,,['0' '0' '0' '0'],0,UI,Cycling
t16_P5_F24,5,144,F,24,3,3,36,16,,B,,,,t15_P5_F24,t17_P5_F24,,['0' '0' '0' '0'],0,UI,Cycling
t16_P5_G1,5,145,G,1,4,0,37,16,,B,,3.0,t17_P5_A5,t15_P5_G1,t17_P5_G1,,['0' '0' '0' '0'],0,UI,Cycling
t16_P5_G2,5,146,G,2,4,2,37,16,,B,,3.0,t17_P5_A6,t15_P5_G2,t17_P5_G2,,['0' '0' '0' '0'],0,UI,Cycling
t16_P5_H1,5,169,H,1,4,1,37,16,,B,,3.0,t17_P5_B5,t15_P5_H1,t17_P5_H1,,['0' '0' '0' '0'],0,UI,Cycling
t16_P5_H2,5,170,H,2,4,3,37,16,,B,,3.0,t17_P5_B6,t15_P5_H2,t17_P5_H2,,['0' '0' '0' '0'],0,UI,Cycling
t16_P5_G3,5,147,G,3,4,0,38,16,,B,,64.0,t17_P5_K7,t15_P5_G3,t17_P5_G3,,['0' '0' '0' '0'],0,UI,Cycling
t16_P5_G4,5,148,G,4,4,2,38,16,,B,,64.0,t17_P5_K8,t15_P5_G4,t17_P5_G4,,['0' '0' '0' '0'],0,UI,Cycling
t16_P5_H3,5,171,H,3,4,1,38,16,,B,,64.0,t17_P5_L7,t15_P5_H3,t17_P5_H3,,['0' '0' '0' '0'],0,UI,Cycling
t16_P5_H4,5,172,H,4,4,3,38,16,,B,,64.0,t17_P5_L8,t15_P5_H4,t17_P5_H4,,['0' '0' '0' '0'],0,UI,Cycling
t16_P5_G5,5,149,G,5,4,0,39,16,,B,,,,t15_P5_G5,t17_P5_G5,,['0' '0' '0' '0'],0,UI,Cycling
t16_P5_G6,5,150,G,6,4,2,39,16,,B,,,,t15_P5_G6,t17_P5_G6,,['0' '0' '0' '0'],0,UI,Cycling
t16_P5_H5,5,173,H,5,4,1,39,16,,B,,,,t15_P5_H5,t17_P5_H5,,['0' '0' '0' '0'],0,UI,Cycling
t16_P5_H6,5,174,H,6,4,3,39,16,,B,,,,t15_P5_H6,t17_P5_H6,,['0' '0' '0' '0'],0,UI,Cycling
t16_P5_G7,5,151,G,7,4,0,40,16,,B,,61.0,t17_P5_K1,t15_P5_G7,t17_P5_G7,,['0' '0' '0' '0'],0,UI,Cycling
t16_P5_G8,5,152,G,8,4,2,40,16,,B,,61.0,t17_P5_K2,t15_P5_G8,t17_P5_G8,,['0' '0' '0' '0'],0,UI,Cycling
t16_P5_H7,5,175,H,7,4,1,40,16,,B,,61.0,t17_P5_L1,t15_P5_H7,t17_P5_H7,,['0' '0' '0' '0'],0,UI,Cycling
t16_P5_H8,5,176,H,8,4,3,40,16,,B,,61.0,t17_P5_L2,t15_P5_H8,t17_P5_H8,,['0' '0' '0' '0'],0,UI,Cycling
t16_P5_G9,5,153,G,9,4,0,41,16,,B,,,,t15_P5_G9,,,['0' '0' '0' '0'],0,UI,Cycling
t16_P5_G10,5,154,G,10,4,2,41,16,,B,,,,t15_P5_G10,,,['0' '0' '0' '0'],0,UI,Cycling
t16_P5_H9,5,177,H,9,4,1,41,16,,B,,,,t15_P5_H9,,,['0' '0' '0' '0'],0,UI,Cycling
t16_P5_H10,5,178,H,10,4,3,41,16,,B,,,,t15_P5_H10,,,['0' '0' '0' '0'],0,UI,Cycling
t16_P5_G11,5,155,G,11,4,0,42,16,,B,,,,t15_P5_G11,,,['0' '0' '0' '0'],0,UI,Cycling
t16_P5_G12,5,156,G,12,4,2,42,16,,B,,,,t15_P5_G12,,,['0' '0' '0' '0'],0,UI,Cycling
t16_P5_H11,5,179,H,11,4,1,42,16,,B,,,,t15_P5_H11,,,['0' '0' '0' '0'],0,UI,Cycling
t16_P5_H12,5,180,H,12,4,3,42,16,,B,,,,t15_P5_H12,,,['0' '0' '0' '0'],0,UI,Cycling
t16_P5_G13,5,157,G,13,4,0,43,16,,B,,,,t15_P5_G13,t17_P5_G13,,['0' '0' '0' '0'],0,UI,Cycling
t16_P5_G14,5,158,G,14,4,2,43,16,,B,,,,t15_P5_G14,t17_P5_G14,,['0' '0' '0' '0'],0,UI,Cycling
t16_P5_H13,5,181,H,13,4,1,43,16,,B,,,,t15_P5_H13,t17_P5_H13,,['0' '0' '0' '0'],0,UI,Cycling
t16_P5_H14,5,182,H,14,4,3,43,16,,B,,,,t15_P5_H14,t17_P5_H14,,['0' '0' '0' '0'],0,UI,Cycling
t16_P5_G15,5,159,G,15,4,0,44,16,,B,,6.0,t17_P5_A11,t15_P5_G15,t17_P5_G15,,['0' '0' '0' '0'],0,UI,Cycling
t16_P5_G16,5,160,G,16,4,2,44,16,,B,,6.0,t17_P5_A12,t15_P5_G16,t17_P5_G16,,['0' '0' '0' '0'],0,UI,Cycling
t16_P5_H15,5,183,H,15,4,1,44,16,,B,,6.0,t17_P5_B11,t15_P5_H15,t17_P5_H15,,['0' '0' '0' '0'],0,UI,Cycling
t16_P5_H16,5,184,H,16,4,3,44,16,,B,,6.0,t17_P5_B12,t15_P5_H16,t17_P5_H16,,['0' '0' '0' '0'],0,UI,Cycling
t16_P5_G17,5,161,G,17,4,0,45,16,,B,,,,t15_P5_G17,t17_P5_G17,,['0' '0' '0' '0'],0,UI,Cycling
t16_P5_G18,5,162,G,18,4,2,45,16,,B,,,,t15_P5_G18,t17_P5_G18,,['0' '0' '0' '0'],0,UI,Cycling
t16_P5_H17,5,185,H,17,4,1,45,16,,B,,,,t15_P5_H17,t17_P5_H17,,['0' '0' '0' '0'],0,UI,Cycling
t16_P5_H18,5,186,H,18,4,3,45,16,,B,,,,t15_P5_H18,t17_P5_H18,,['0' '0' '0' '0'],0,UI,Cycling
t16_P5_G19,5,163,G,19,4,0,46,16,,B,,,,t15_P5_G19,,,['0' '0' '0' '0'],0,UI,Cycling
t16_P5_G20,5,164,G,20,4,2,46,16,,B,,,,t15_P5_G20,,,['0' '0' '0' '0'],0,UI,Cycling
t16_P5_H19,5,187,H,19,4,1,46,16,,B,,,,t15_P5_H19,,,['0' '0' '0' '0'],0,UI,Cycling
t16_P5_H20,5,188,H,20,4,3,46,16,,B,,,,t15_P5_H20,,,['0' '0' '0' '0'],0,UI,Cycling
t16_P5_G21,5,165,G,21,4,0,47,16,,B,,63.0,t17_P5_K5,t15_P5_G21,,,['0' '0' '0' '0'],0,UI,Cycling
t16_P5_G22,5,166,G,22,4,2,47,16,,B,,63.0,t17_P5_K6,t15_P5_G22,,,['0' '0' '0' '0'],0,UI,Cycling
t16_P5_H21,5,189,H,21,4,1,47,16,,B,,63.0,t17_P5_L5,t15_P5_H21,,,['0' '0' '0' '0'],0,UI,Cycling
t16_P5_H22,5,190,H,22,4,3,47,16,,B,,63.0,t17_P5_L6,t15_P5_H22,,,['0' '0' '0' '0'],0,UI,Cycling
t16_P5_G23,5,167,G,23,4,0,48,16,,B,,66.0,t17_P5_K11,t15_P5_G23,t17_P5_G23,,['0' '0' '0' '0'],0,UI,Cycling
t16_P5_G24,5,168,G,24,4,2,48,16,,B,,66.0,t17_P5_K12,t15_P5_G24,t17_P5_G24,,['0' '0' '0' '0'],0,UI,Cycling
t16_P5_H23,5,191,H,23,4,1,48,16,,B,,66.0,t17_P5_L11,t15_P5_H23,t17_P5_H23,,['0' '0' '0' '0'],0,UI,Cycling
